CRD_7FEAB602A0214CDAB632|AR|EN|13046|14799|189004|189242
CRD_7FFB3A5460DC46489885|AR|JP|960|900|3338|3368
CRD_803FA692C5CE471EA9A3|AR|EN|1690|1530|23564|23564
CRD_80407B2696CD4C8CA421|SAR|EN|28050|30000|502361|500767
CRD_80554114AB5D428FB10A|SR|JP|3193|3193|40721|40721
CRD_80762657E1724F278624|SR|EN|11211|11208|12633|12633
CRD_808986BE4AB54625B5D4|SR|JP|757|778|2033|2093
CRD_808A9BA456B1456EA2A4|SR|EN|16633|16629|123747|123724
CRD_808E7CD437F24C0A8CE3|SAR|JP|22050|20940|60948|60785
CRD_80AC3B98336D4FD0B14A|AR|EN|940|920|8977|8977
CRD_80B334F26A674D66A45F|SR|JP|1548|1545|4158|4156
CRD_80BD0BCAE8F6426DA55F|CHR|JP|37820|38740|110319|112483
CRD_80CDA53B178942988954|RR|EN|150|100|1086|1086
CRD_80D85D7E34F6498CA2BB|AR|EN|1710|1610|17661|17415
CRD_80D8A3CD81B04D1D887C|SAR|JP|8400|8560|27555|27867
CRD_80E06EF89D844F93ABE5|CSR|JP|4730|4770|13852|13850
CRD_80F1FC05F4D8499DA9DA|RR|EN|170|120|1086|1086
CRD_811F41C997424C4799EC|AR|JP|1430|1360|4977|5127
CRD_8130AF03F0B74BF88F4B|SR|JP|2407|2407|6464|6477
CRD_814FC9FDB9F244A7A8C0|RR|EN|421|320|2340|2340
CRD_8157AABF97274614824E|SAR|JP|6080|6090|19827|19827
CRD_815D5679E06B4695ACEE|RR|JP|193|160|577|576
CRD_816B2902F24747B0AB3F|RRR|JP|686|570|1653|1653
CRD_816F40DB48D34E998792|SR|JP|576|552|1547|1487
CRD_8176FFAF907244338749|AR|JP|8620|7940|29875|29869
CRD_81B29653F5524988BEF1|RR|EN|300|220|1667|1667
CRD_81C283F7B5804B6E9F93|AR|JP|1880|1750|6494|6584
CRD_81C9A32B267046DDA955|SAR|JP|19040|19080|62116|62105
CRD_81D1A443CB7D4C37840B|SR|JP|2973|2972|37919|37909
CRD_81D4DD597DBE456BB22A|CSR|JP|45480|21300|74315|74301
CRD_81DCFF5DDA584C5E9F87|SR|JP|14409|14375|38690|38683
CRD_8206CD8F04C740CB8753|SR|EN|1776|1645|3013|3013
CRD_820C8A1490C243AF8876|RR|EN|210|140|1606|1606
CRD_822997E0527747B387C1|HR|EN|1580|1579|4450|4450
CRD_822A7803FD9A4D9495AC|AR|JP|7840|7030|26461|26456
CRD_8262D9F6F80441E59604|AR|JP|640|580|2231|2184
CRD_827860234B4648058D9A|SAR|JP|20970|21020|68428|68415
CRD_828C74272B23470D9991|RR|EN|209|160|1162|1162
CRD_828E8D059DF7414D891B|SAR|EN|70000|47709|133624|131794
CRD_8297F066BE06430AAD93|SAR|EN|2340|2420|30770|30840
CRD_8298C8E112E94322BE4D|RRR|EN|800|460|5903|5903
CRD_82D8D5556A4F436CBB28|SAR|JP|9970|10570|32515|34390
CRD_82FEBC891CD64CE98880|RR|EN|404|310|2248|2248
CRD_830056EB54D14AF28E1A|SAR|JP|14500|14890|48036|48452
CRD_830603D507F941958180|HR|JP|5730|6850|17828|17824
CRD_8318097459A64ECD8473|AR|JP|920|830|3217|3140
CRD_83435CF0B3494DECB0E7|SR|EN|14820|16040|73617|73998
CRD_8384DAD4A2524069AD34|AR|EN|1710|1570|14208|14208
CRD_83A1176A6F644DE9B1DB|RR|EN|4864|3650|26825|26820
CRD_83BAA925FA8D48C4ABFE|RR|EN|911|911|5062|5062
CRD_83BEEB1396274C9BAB37|SAR|JP|4120|4130|13443|13440
CRD_83CB95F730174D28B274|RR|JP|223|180|668|667
CRD_83D6D0B474EF4541A65D|RR|JP|249|200|743|743
CRD_83D97C53AA124CCABCA0|SR|JP|1215|1263|3277|3398
CRD_83EC760B41124D8A9145|RR|JP|163|120|486|440
CRD_83ED01B41C3648FCA47B|RR|EN|1131|860|6286|6286
CRD_84061A5838C84C7996BA|SR|JP|2848|2841|7648|7646
CRD_8410E4E943C54075AE69|RR|JP|1270|1030|3793|3792
CRD_8415237C305047B19AD4|AR|EN|1930|1810|17418|17718
CRD_842618E42E404622A7A4|RR|EN|327|250|1820|1820
CRD_843DB9D7E2934E2DB5CE|SR|JP|2039|2039|30339|30339
CRD_84630510CDEC47779B56|RR|EN|162|110|902|902
CRD_847F3AC4CA9A4D418203|SR|JP|1158|1156|3110|3110
CRD_84956B7620D249279F78|PR|EN|7640|7640|25846|25846
CRD_84D5C2862B76466098C2|AR|JP|7420|6830|25717|25713
CRD_84D9AB8184C644238C4E|RR|EN|7166|5380|39524|39517
CRD_84EB7A5F0598461296E0|SR|JP|727|760|9270|9693
CRD_84F100B202834C6DAE3B|RR|EN|140|100|1116|1116
CRD_8538CE46E092401B8FD2|AR|EN|7620|7170|89017|91200
CRD_853BCA2D91DC48478D36|RR|EN|140|100|872|872
CRD_853F91A8D5AF441492F4|SAR|JP|245000|243600|599931|596655
CRD_8550FB250AFA4FADB616|SR|EN|51308|50970|384774|384774
CRD_85A18C735C9147958902|RR|EN|310|210|2428|2488
CRD_85A4AA81199D42D8B160|HR|EN|4250|1546|13841|13841
CRD_85AC11A9F5FE4EBEB8E6|RR|EN|150|110|918|918
CRD_85ACB08A9301857D6840|UR|EN|95223|78821|262348|262299
CRD_85C6AB0CD75440EFA091|RR|EN|168|100|834|1092
CRD_85D8B3249D6140CCAE00|SAR|JP|51157|52187|140300|141427
CRD_85DA754292A84C40923E|PR|JP|12974|12970|151697|151697
CRD_85E5684497324EADB399|SSR|JP|34863|31340|91020|91003
CRD_8603F62DAC06410E95FB|SR|JP|4187|4177|11241|11241
CRD_861F40AC33FD47E8A71A|RR|EN|319|240|1774|1774
CRD_8657995A6BC44F5DBF8E|RR|EN|1200|840|9161|9161
CRD_865DA476A29E409CBAA1|CSR|JP|2440|2470|7161|7160
CRD_866593D4A5494DF285FE|AR|EN|2580|2410|22757|22757
CRD_8665C8184D854C689CB5|SR|JP|1108|1111|2973|2988
CRD_866697DBC93748BB918F|AR|EN|5560|5030|91126|90669
CRD_866E43F5997A400B8392|SR|JP|2390|2384|6418|6417
CRD_86826BB15E1644AEB13C|RR|JP|1524|1240|4552|4551
CRD_86A21D43FBB24CD683A0|SR|JP|1068|1077|2868|2897
CRD_86A7F5C65D4D4EF997C0|RR|EN|173|130|964|964
CRD_86C9D18D455541299CC0|SSR|JP|372|350|1001|1016
CRD_87046B5ACF6849E9B53F|AR|EN|4000|3710|45366|44007
CRD_870D077A005D4B68959B|HR|JP|2610|3100|8072|8070
CRD_8710D86E084B46B1A83E|AR|JP|4530|4270|15719|16080
CRD_874AC1F1697241DBA8D7|RR|JP|1290|1050|3854|3853
CRD_874BB3258CA94959BBC0|RR|EN|4370|3340|39388|39388
CRD_87649DD1BF8243E3895F|RR|EN|600|450|3334|3334
CRD_876E648A957A44C9AE71|RR|JP|269|230|834|834
CRD_877457DF732E4A2C8C7F|SR|EN|59667|59651|443917|443835
CRD_87A14B554FF84A3FAE6A|RR|EN|140|90|2845|2845
CRD_87ACED114A5746E48FF7|SR|JP|2221|2193|5902|5901
CRD_882A64CAAD1048D2BE8D|SR|JP|3057|3050|8207|8207
CRD_884CDFFE6A873A39565CEB82B1769CBA|PR|PROMO_DIRECT|3355374|3337334||
CRD_8875DA1FBB2046CBAF86|AR|JP|1610|1490|5629|5598
CRD_888168EF50BE4F89B720|SR|EN|14678|14674|88061|88061
CRD_88A52D327991404F8340|SR|JP|3040|3033|8163|8161
CRD_88C69A70082B440AB5C0|AR|EN|880|830|5766|5766
CRD_88C7D15F245C42D6BF77|RR|EN|162|140|850|1032
CRD_88CACC97FEA144AAB25D|RR|EN|180|130|1162|1162
CRD_88D258C40D594E16B22B|AR|JP|2830|2730|9863|10285
CRD_88D8B1966C914557B55B|SR|JP|706|705|1897|1896
CRD_88DD09D2B6D24EC68E6E|SR|EN|13215|13211|133193|133193
CRD_88DD4F24CABA4B66939C|AR|EN|5930|5550|59810|60542
CRD_88DE7FECFA5641C4971D|HR|JP|7990|9300|24696|24196
CRD_890AC787BC9E4C2DB28A|SR|JP|37570|34660|183269|183235
CRD_8913A16F0C89452791C5|SR|EN|5120|5650|36884|37181
CRD_892B2014015549E5812F|SAR|EN|6850|5910|69429|72026
CRD_893BF8C4050E44B6ACFA|RR|EN|190|140|1361|1361
CRD_8965D3327A5540929972|RR|EN|5612|5542|31199|31199
CRD_8978E52260A148548BE7|HR|EN|2590|2589|7295|7295
CRD_89833C24B80A4DB1A938|RR|EN|437|330|2432|2432
CRD_89935F355A974D4B82FD|SSR|JP|895|800|2336|2336
CRD_89951F6DCCFD4A329C78|RR|JP|366|300|1092|1092
CRD_899A39AE13404402AADF|SR|JP|1802|1802|22986|22982
CRD_899C71FEF9DC4CDFB0EF|AR|JP|1190|1100|4142|4141
CRD_89A20BE9777E4815B50C|SR|EN|7248|7246|53923|53913
CRD_89C3A6311F30458ABBDA|SR|JP|8861|8859|32038|32038
CRD_89CF88D4F24A4B3FAB18|RR|EN|173|130|964|964
CRD_89F0DED26A364D2D9B5E|AR|EN|2430|2250|28539|29945
CRD_89F2A38B167C4010B9FF|SR|JP|12008|11979|32242|32236
CRD_89F870261BCE4E9C87D5|SAR|EN|81297|82317|110107|111543
CRD_8A0CD9EAC8D7498A9705|RRR|EN|1650|970|6959|6959
CRD_8A0FF8340E754322A4A3|RR|EN|210|140|1361|1361
CRD_8A1A1D352DA0498C9616|SAR|EN|3154|3085|13703|13703
CRD_8A1DCB955E61497F9B0D|RR|EN|800|560|7173|7173
CRD_8A3F004027634756AA94|SR|JP|559|558|1502|1502
CRD_8A3F628A4E3B4AC087C9|RRR|JP|622|560|1623|1638
CRD_8A55485EA762404EB6E8|RR|EN|210|150|1851|1851
CRD_8A64A02FB1604C62BD2140CE72FDA2D7|AR|||1010||
CRD_8A6B11549C614D0C858F|PR|PROMO_DIRECT|1525|1517||
CRD_8A7EB290F97640FEB7AA|HR|JP|2680|3180|8283|8283
CRD_8ACA05A71DAE447AAE22|SR|JP|4136|4126|11104|11104
CRD_8ACEB76FEF1F4466B0B9|AR|EN|1200|1120|16012|16012
CRD_8AEA98061B9A431CAA79|SR|EN|1127|1044|1912|1912
CRD_8AFB1352B9D64F18AFDD|AR|JP|1800|1660|6282|6250
CRD_8B07A23C08EE489D87DF|AR|EN|840|730|19588|21192
CRD_8B1DB466A7784A9DA26A|SSR|JP|17533|15760|45775|45767
CRD_8B4E9ACDCF524203B75F|SR|EN|21365|21359|215335|215335
CRD_8B64BC8FA3984544BD29|RR|EN|547|410|3043|3043
CRD_8B73A94707F24308AF21|SSR|JP|48770|48510|121304|121282
CRD_8B7637F128294F9EB800|SR|EN|56039|56839|333537|338330
CRD_8B8752AF245546B9B4E2|CHR|JP|11950|12010|34866|34860
CRD_8B92FB178FE6408F833B|SR|JP|15455|15111|46841|45797
CRD_8B9B58EC8BE6437C9189|RR|JP|4078|3310|12184|12181
CRD_8B9D59AB943441B4BAC4|RR|EN|170|120|1055|1055
CRD_8BC4CFF5D3984089B81D|SAR|JP|3680|3710|23411|23407
CRD_8BC8EED9E7524E698C95|CHR|JP|1490|1500|4415|4369
CRD_8BCE857FB5F041FE942A|SSR|JP|1685|1520|4399|4399
CRD_8C028EC35A4A49469342|RR|EN|160|100|1789|1789
CRD_8C29A0179FEA494EACAF|RR|JP|259|210|774|774
CRD_8C2B39D4C7FE4D139F06|RR|JP|223|190|668|683
CRD_8C2D1ED4956640F9A05F|SR|JP|2283|2277|6130|6129
CRD_8C3914BBF6F44AEA9A9F|SSR|JP|17237|15500|45002|44993
CRD_8C4595A6BD8543299E01|AR|JP|4270|4110|14916|15458
CRD_8C4814A402E140B9A2FC|RR|JP|5155|4190|15400|15397
CRD_8C4E0B58B9AB4FD8A901|SAR|EN|13450|11640|116039|116276
CRD_8C5E1C0CADAB42CBA2D3|AR|JP|840|810|2944|3034
CRD_8C8BBAFB1C5E4D15BAC6|SR|JP|5413|5400|14536|14533
CRD_8CBA85EFB90246F2A42C|SAR|JP|9540|9670|31468|31462
CRD_8CBB87D89D68439D919A|AR|EN|1340|1240|9864|9864
CRD_8CE0A1EE438248E1ABA7|RR|EN|51496|38200|281890|280806
CRD_8CE5392E17154AFFBE9B|SR|JP|575|579|2094|2093
CRD_8CFF71200EEC47DAB5B2|SAR|JP|47970|48090|156491|156491
CRD_8D03B1108C6B4669B82D|RRR|JP|506|450|1320|1320
CRD_8D34314C145E4657910C|AR|JP|3930|3220|13717|12105
CRD_8D374F0FF05C482F87FA|SR|JP|5007|4994|13443|13440
CRD_8D64C44C0FE64E8EA849|RR|EN|294|220|1636|1636
CRD_8D68F827F9B2481DA5FB|RR|JP|2433|1980|7266|7266
CRD_8D791334E4F64483A551|SR|JP|1232|1240|3307|3337
CRD_8D798C34EC514D40851D|SM-P|EN|428|428|1315|1315
CRD_8D845061A06143988494|RR|EN|800|540|4512|4512
CRD_8D8F32E2E163440DB34E|SR|EN|4820|5220|28403|28185
CRD_8DA52922128149E3B77A|SAR|JP|15020|14770|37752|37530
CRD_8DB157BF2CDC452DB021|RRR|EN|630|370|2263|2263
CRD_8DE3C0F874CB476BAA7D|RR|EN|275|210|1529|1529
CRD_8E12B9EC416149CFB898|RR|EN|173|130|971|971
CRD_8E2251855B704464BC69|AR|EN|4130|3770|55334|54565
CRD_8E25DF25B8DD49B6A003|SR|JP|1870|1866|5021|5021
CRD_8E26CAF93B2D45FE870C|SR|EN|2832|2622|4802|4802
CRD_8E2C1FBCA2F54B3FBFEA|UR|JP|4509|4321|9528|9527
CRD_8E2D357D27A34250B5E6|CHR|JP|6760|7040|20434|20434
CRD_8E3889CE3AAF4DB6B6D3|SAR|JP|9590|9600|31280|31250
CRD_8E484372B84147938583|HR|JP|1630|1940|5036|5036
CRD_8E5059F15BB5478EB12A|AR|EN|6190|5750|42119|41762
CRD_8E69FD2F5CA44C2388A4|RR|EN|380|270|2998|2998
CRD_8E7896DA379A4FA4AFD1|RR|JP|198|160|592|592
CRD_8E8635B273814CB28F1B|SAR|JP|3870|3880|12639|12636
CRD_8E99D75B637D46C0BA84|AR|EN|5650|5360|53771|54793
CRD_8EA0FE1484B142468656|SM-P|EN|5866|5865|18016|18016
CRD_8EA74EA746054746A291|HR|EN|21652|21647|243567|243567
CRD_8EAA19E6FCD243AC89C9|RRR|JP|633|570|1653|1653
CRD_8EAE0303CE1A4A19A2DB|SR|JP|4822|4820|61494|61483
CRD_8ED47CA7E8F5408B9A04|RR|EN|2370|1650|14560|14560
CRD_8ED834DBED86423DAAE0|SR|JP|15464|15460|197243|197191
CRD_8EF30B3B1E864419943C|RR|EN|209|160|1162|1162
CRD_8F205E645B108BEC8791C00BDAD3271D|PR|PROMO_DIRECT|394516|394412||
CRD_8F4DFB20EC9342C1A6A9|RR|EN|180|130|1285|1285
CRD_8F6DB567A7EF4D5F9742|BWR|JP|122500|134000|398977|404515
CRD_8F9C9E655E734313A1CD|RR|JP|274|220|819|819
CRD_8FA2514826954989AE45|AR|EN|1080|1080|11011|11011
CRD_8FA7CC63580F4C988819|SAR|JP|4200|4210|13698|13698
CRD_8FAAD56862D840F2A5DC|AR|EN|6660|6230|57489|56780
CRD_8FB0E39EAB04441DBF55|SR|EN|10939|11140|65105|66307
CRD_8FC14F96E9634AE0982F|SSR|JP|488|440|1274|1274
CRD_8FEEA7EE5FFB4B758A50|SR|JP|53533|53519|682762|682636
CRD_9003FD3BCBE34D03B083|SR|JP|3384|3384|43166|43158
CRD_90059D74FBE24DFA83D2|SAR|EN|1980|2020|26339|26608
CRD_90098D3232834F4891B5|SR|JP|1763|1759|4734|4733
CRD_900AFEE83E79462B86B9|RR|JP|16500|13410|49295|49286
CRD_90329AC34F174397A90E|SSR|JP|819|740|2139|2139
CRD_90698EA0987C4C82913F|SR|JP|1570|1550|4794|4794
CRD_906A3DF2C7B04997AE4D|PR|EN|13605|13602|41782|41782
CRD_909F8823101A4097BD2D|RRR|JP|738|660|1927|1927
CRD_910B11C0B86040AE84AA|PR|EN|2110|2100|10002|10002
CRD_911E14A963AE45CB944E|SR|JP|1616|1612|4339|4339
CRD_913741C2E37A40BAB47F|RR|EN|200|140|1682|1682
CRD_91625DC1A887474895B5|AR|EN|5780|5330|68049|68825
CRD_9164D7095AC54C06BE66|UR|JP|28161|27214|60007|59996
CRD_91690464DF8843E78381|AR|EN|500|490|3732|3732
CRD_916F9928C49D4260B334|SM-P|EN|11105|11102|33835|33828
CRD_9177A302A923467195DB|SR|JP|818|818|2958|2958
CRD_917F313DC98747328859|HR|EN|3864|3864|146498|146498
CRD_918A096A622440B6B1CE|SR|JP|5051|5050|64422|64411
CRD_91CB67168AB14A918C59|RR|EN|10294|7830|57580|57569
CRD_91F9D869C7DF4777B799|RR|EN|210|140|7005|7005
CRD_9239E2F6422F4F328D52|RR|JP|9152|7440|27341|27336
CRD_923FDD3D9ED34C4EAC1E|RRR|JP|901|810|2351|2351
CRD_9289770776A1479DADE6|SR|JP|701|699|1882|1881
CRD_929B183535F2447CBCE3|RR|EN|250|190|1392|1392
CRD_92D5EBD5664749C184D7|SR|JP|453|453|1639|1638
CRD_92D9A6624DD04811B13A|HR|EN|2595|2594|7310|7310
CRD_92EBCC00579749239EE9|CHR|JP|830|890|2579|2594
CRD_92EC2C1ED4F04945A412|SR|EN|13301|13298|14988|14988
CRD_92F676DAB8C24AD3895B|RR|EN|688|520|3823|3823
CRD_9310EDB656AA44159715|SR|JP|3547|3547|45244|45236
CRD_931723E024444FAA9D5A|SR|EN|67450|72760|764670|764670
CRD_9324067E86B04FA9A0F8|RR|EN|280|180|2218|2218
CRD_9327DCC9A6474DD0A15B|RR|JP|874|720|2610|2640
CRD_932E2AB3AB22444D9575|RR|EN|120|80|1071|1071
CRD_9337246D91AB42D89EBE|SR|EN|14351|14347|107622|107622
CRD_9337B381E5BB47909A16|AR|EN|1130|1110|16872|16520
CRD_936083589DA54381B714|HR|JP|14790|17660|45973|45964
CRD_9376986A02A049DCA6C8|SR|JP|1548|1528|4157|4111
CRD_9379FBDE7A75416C8C5F|SR|JP|2976|2976|37962|37955
CRD_939D613E789B4D44AE56|SM-P|EN|17958|17953|55149|55149
CRD_93B336450FE341B4AC0E|SR|JP|746|772|2003|2078
CRD_93B44E38ADC1449B84C7|PR|EN|2316|2315|7112|7112
CRD_93BA1B52B6B14CF0AEDA|SR|JP|5255|5242|14110|14108
CRD_93C902F4C3BD4E53BAA0|RRR|EN|2310|1480|8534|8534
CRD_93D36BC983F24BABBFD1|PR|JP|1166|1166|13638|13638
CRD_93DF43C333324F0FB26C|SR|JP|257370|255990|1024144|1023955
CRD_93F6FE4202C343CFB1F7|SR|JP|593|586|1547|1578
CRD_93FFCADB9F314F93B03F|RR|JP|1011|820|3019|3019
CRD_941424BAD57545578C47|HR|JP|9680|11510|29945|29945
CRD_9414462C5B0A48D9B34B|RR|JP|7105|5770|21228|21222
CRD_94200842BFF04437AAA7|RRR|EN|5360|3280|46428|47572
CRD_94284696E2874AA2AF1C|SR|JP|2526|2520|6783|6781
CRD_942E10EF9F344296906A|RR|JP|716|580|2139|2139
CRD_9445125D59134FE4BE11|RR|EN|261|170|1453|1453
CRD_945783958D7C43BAA6E9|RR|EN|462|330|2569|2569
CRD_94600282DA1043CC8FAF|SR|EN|6138|6162|36535|36680
CRD_94CA0CA240FE402D833F|SR|EN|2350|2540|15461|15064
CRD_94CA0CBDE6B040D88062|SR|JP|11855|11827|31826|31826
CRD_94CBE75AE5E34D14A930|UR|JP|7432|7177|15701|15822
CRD_94D776CD680F432CBF1B|SR|JP|7165|7148|19239|19235
CRD_94DDE31A7F814C7DA629|SM-P|JP|20800|20890|60675|60664
CRD_94EF2035A41A4B018525|SR|EN|586|543|994|994
CRD_95020B5585B74E58A3AC|RR|EN|952|940|5292|5292
CRD_950D0856241946C48A38|SR|EN|5865|5864|43985|43985
CRD_9522A25A78764F77B225|SR|EN|30223|30401|224856|226195
CRD_9529FB33C2B2497B9A13|SR|EN|11333|11412|12669|12758
CRD_952E55D05FF24EA3AC1C|SR|JP|2481|2475|6659|6659
CRD_9541B98A19054E3AB2C3|CSR|JP|1670|1660|4869|4824
CRD_954796060C7F45978CE6|RR|JP|218|180|652|652
CRD_95598861114B45F5BF5B|SR|EN|415|384|704|704
CRD_95663DF3179B490FB089|SAR|JP|23100|25128|68109|68097
CRD_956C0F75AB874B358574|SR|JP|2379|2379|30345|30339
CRD_956D4472B05C4FCF9992|SM-P|JP|1710|1850|4977|5385
CRD_95962D36A0B54D96A10A|SSR|EN|392200|392130|1025251|1025062
CRD_959F73E091BA412E99DC|AR|EN|2220|2060|27068|27048
CRD_95AD52C30E9448CCA98E|RR|EN|210|150|3258|3258
CRD_95BB14D8C84E44EF9FFB|AR|EN|1400|1300|20129|20129
CRD_95BCC4E4C079449AB3C2|RR|EN|275|210|1529|1529
CRD_95C332448C1748B0AA30|SAR|EN|35500|38000|294362|297538
CRD_95CC285CB5F240BA8D2B|RR|JP|300|240|895|895
CRD_95CC63655EC74676BA27|AR|JP|800|750|2792|2837
CRD_95DCB3753DC641EAB5CB|SR|JP|927|947|2488|2549
CRD_95F74899B927469997D4|SR|EN|12878|12895|76773|76759
CRD_96185C75E06F48A79770|SSR|JP|2609|2350|6811|6811
CRD_9622567E2CAF46A69C92|AR|EN|1010|890|6897|6897
CRD_9641C573373F492FBFD8|PR|EN|6071|6069|18643|18643
CRD_9649B9AE6A834C63AA80|SR|JP|557|557|7103|7103
CRD_96611437350C4464BB4A|SR|JP|7138|7136|91035|91018
CRD_9663E5A93BBF4AEBA664|SR|EN|18850|20330|129482|129458
CRD_9674E016E1A6436995B3|SR|JP|7534|7532|96087|96070
CRD_968F5C29113147B3835C|AR|JP|6260|5760|21850|21662
CRD_96D90414AA724083A05A|SAR|JP|2870|2880|9377|9375
CRD_96D925F04AA34FDBB8F1|SSR|JP|558|500|1456|1456
CRD_96DCC4B3E85641EAA4E9|RR|EN|140|100|1239|1239
CRD_96E3628EA11140F3A119|CHR|EN|8220|8360|51738|52578
CRD_96F2AF373AC24B51B62E|SR|JP|566|562|2048|2033
CRD_96F78E077FFB4F7BADB9|SR|EN|7111|7109|53329|53329
CRD_96FACEB498654D5F9837|SM-P|EN|1295|1294|3945|3944
CRD_971CA0485F2B45D8A839|SR|JP|1254|1251|3368|3368
CRD_9731F68B15FE4337BE2F|RR|JP|1051|850|3140|3140
CRD_9740CC2128594EDDB54F|SR|EN|610|377|2692|2692
CRD_97550D8F6FD846C1809E|SR|JP|11896|11893|151725|151697
CRD_97880F5EB9DE47029F78|RR|EN|170|120|1055|1055
CRD_979704595E1644E09F8A|AR|EN|1140|1130|21656|21656
CRD_97AC02D307514BA797A4|RR|EN|209|140|1162|1162
CRD_97ACB4636E2C4BB5B152|UR|JP|5141|4927|10864|10862
CRD_97AD638649C74896B30E|AR|EN|1450|1350|31650|31068
CRD_97D7C457DF3B41A8A619|RR|EN|4558|4502|25141|25136
CRD_97EAC0317B734B3191FC|SSR|JP|18271|16430|47702|47694
CRD_9830EDEBF33245BC92FE|HR|JP|3350|3990|10417|10417
CRD_983678B45AB8425590AC|UR|JP|15394|14966|32530|32994
CRD_983C1870E97945BEA0AB|RRR|EN|3327|560|10216|10216
CRD_9854903EC2F54EBAB680|RR|EN|311|240|1728|1728
CRD_987A2756FB554B91BD1A|SR|EN|3535|3273|5995|5995
CRD_98B1AD5A09294E4AA9F5|UR|JP|50940|50920|131015|130990
CRD_98BE07D514F34C678851|SM-P|PROMO_DIRECT|457536|455076||
CRD_98DAFEBB7A994BAB96D1|SR|JP|885|889|3217|3216
CRD_98F0514FA4E449CBA343|RR|EN|179|120|994|994
CRD_9901D08249144F58A8BC|RR|EN|160|120|1055|1055
CRD_995C2B2D683845B693C1|RR|JP|630|510|1881|1881
CRD_99651D6378CB49808433|SR|JP|1639|1635|4400|4399
CRD_9965F1D5629D4B62B22A|RR|EN|190|120|1116|1116
CRD_997431762BD64CE5B949|RR|EN|4407|4352|24306|24302
CRD_9987ACD7E7C54BF8A0F8|RR|JP|310|250|926|925
CRD_999BE8DBCC6F40B48020|RR|EN|260|200|1545|1545
CRD_99A5A2C5F74143BABC24|UR|JP|6563|6289|13868|13865
CRD_99B2271A9E6B4B259FB7|SR|JP|14810|14775|39760|39760
CRD_99B80601C8BF404186BC|SR|JP|1486|1505|3990|4050
CRD_99CCE27B9E204E508DE3|RRR|EN|3310|1950|13994|13994
CRD_99F4E975DD944ADE96D9|SR|EN|1542|1428|2615|2615
CRD_9A06EA05B93C41B2BD2A|RR|EN|400|280|2386|2386
CRD_9A16B5CDB26D4457BDC6|CSR|JP|4440|4460|12940|12940
CRD_9A188600F1B44EF88834|AR|EN|2140|2040|15567|16307
CRD_9A198103AC7443DC8A26|SR|JP|1644|1640|4415|4414
CRD_9A22F928864948BBAE25|SR|EN|8642|8708|51435|51835
CRD_9A350D2269353CD3471E3F4C99EB760D|PR|PROMO_DIRECT|804950|804950||
CRD_9A44D06692124A76B84D|RR|JP|472|380|1411|1411
CRD_9A4B2959A70847CFA3F5|AR|EN|2130|2140|50600|50788
CRD_9A5EFFF204E8429BB966|CHR|JP|600|640|1775|1866
CRD_9A65F3C67F2C4ECF8FFC|RR|JP|12697|10320|37924|37924
CRD_9A70A69B02794F2E8412|RR|JP|20315|16510|60695|60679
CRD_9A71FB2F4A614CFCB42E|AR|JP|5260|4850|18234|18234
CRD_9A786ECB0C1441ADB6E9|AR|EN|920|830|6179|6179
CRD_9A8963B9CBC6485CB8D4|AR|JP|7750|7200|27055|27078
CRD_9AA3BC6CA44A482D92F5|RR|JP|7593|6170|22683|22679
CRD_9AC0516F5C3E4E83876E|AR|JP|750|710|2670|2685
CRD_9AD4F161BE9E44D6AAF7|SR|JP|2549|2549|37924|37924
CRD_9AD6FE24D3594D17A130|SAR|EN|57410|61670|491255|487190
CRD_9AE512CAAE3C435392CB|HR|JP|3470|4130|10740|10740
CRD_9AEA052EE47E4F54822F|RRR|EN|4830|2830|18920|18977
CRD_9B0C05E62D6D4E19B749|SR|EN|3090|3330|20249|20249
CRD_9B1935C2FFE14C9493B6|AR|EN|8620|8070|69308|67187
CRD_9B32980D414E47C09387|SAR|JP|6080|6090|19830|19827
CRD_9B35454E9FAA4465BC23|AR|JP|6620|6070|23110|22830
CRD_9B4304F1A3704496A8EC|SR|JP|767|767|9786|9784
CRD_9B43E03D5DF442759E58|SR|JP|594|593|7571|7570
CRD_9B64D783E4344EBB8735|SR|JP|34471|34471|615550|615550
CRD_9B730AEF79F94A5BB4C8|SR|EN|5926|5925|44443|44443
CRD_9B7BDD57CE984638AD11|SAR|JP|34256|34610|93872|93794
CRD_9B8E69E27F554FA08F77|SR|JP|3806|3805|48537|48528
CRD_9BA6F88491964B2489ED|SR|JP|2320|2319|29586|29581
CRD_9BB766F8D22C400B9459|SR|JP|983|986|2655|2655
CRD_9BC07E8750E34D2EA7E4|SR|EN|1920|2070|11835|12075
CRD_9BC1A3BF1D4A4EEE8BE3|SR|EN|6954|6952|52152|52152
CRD_9BC7436092C94785A4FC|SR|JP|1984|1984|7175|7175
CRD_9BD2F6B2BD1342FB9A4D|HR|JP|2251|2251|5208|5208
CRD_9BE58FA4A9F6422D96ED|RR|JP|163|130|486|485
CRD_9C0777C5F0E2418B84CD|UR|JP|8702|8395|18510|18507
CRD_9C10318D36A044519EB6|RR|EN|2949|2913|16568|16568
CRD_9C111FFCAB0E4282A578|RR|EN|190|170|2845|2845
CRD_9C12DFB82488442E9159|RR|EN|190|140|3258|3258
CRD_9C262C40B485491EB19A|SR|EN|15239|15235|90701|90684
CRD_9C2FBC6E628A43679527|SAR|JP|73678|73788|147686|147905
