CRD_7DA6398AB2274B22A22D|암팰리스|1440
CRD_7CBE310A1C2F411F889F|탐험가의 선도|670
CRD_11B811456C5D4DCE8A05|메가개굴닌자 ex|10350
CRD_7E0814B69ADA40E58DCA|플라이곤 ex|1426
CRD_7EB1930C9A224A14AE58|피카츄 ex|41258
CRD_7CC5297071A246E0B3DB|캥카 ex|1750
CRD_7D548C823A1940E98115|가디안 ex|95620
CRD_7E8265C1D8B44E03910F|모르페코 VMAX|1590
CRD_7EA2A978F4084F7B8C2F|레시라무 GX|3712
CRD_7EA3BC62F30E405FADC5|메로엣타 ex|9000
CRD_7DA5510251B9473E9F3F|보만다 VMAX|1860
CRD_7F12AC1D6A604C8CB546|트래피더 ex|130
CRD_7EDD738AC9704AC483F7|어니언|1661
CRD_7F072B0CB7A3432B8EEE|듀란|3660
CRD_7F68718FF9574B39A05A|루나아라(프리즘스타)|460
CRD_7ECF8DBD726740498656|체렌의 배려심|2360
CRD_7F76FC1F996A4ADAAB21|일격 우라오스 VMAX|17906
CRD_7EE4D1F73DD34E3E8CA6|포켓몬 브리더의 육성|2475
CRD_7ECA02E1619548F98130|고릴타 VMAX|780
CRD_7F1F939CC0DB4671824A|바닐리치|2470
CRD_A6CB88032E43434B998F|메가플라엣테 ex|3089
CRD_A8B5785909B448EBB9B7|펌킨인 ex|1257
CRD_7EF3FAC1AA9F41959926|공박사의강연|9158
CRD_7EF64656A6724709BAEC|전룡 V|410
CRD_7EFD5641401A41AC9D8D|펄기아 GX|1640
CRD_7F2DC1D44D784529BCCE|M한카리아스 EX|55473
CRD_7F62D48BBF5543A99063|스트린더 ex|140
CRD_7F78F4DCAE1340BCA119|다크라이 EX|2318
CRD_7F7E8A1CDFC44B1687F8|따라큐 VMAX|21000
CRD_7FE85AF0323E486DA2F4|총지엔 ex|626
CRD_803FA692C5CE471EA9A3|모으령|1530
CRD_7FDF1B8B2C7A49388486|밀탱크|1900
CRD_80F1FC05F4D8499DA9DA|모야모의 찌리배리 ex|120
CRD_80554114AB5D428FB10A|상행&하행|3193
CRD_7FFB3A5460DC46489885|쌍검킬|900
CRD_80762657E1724F278624|아세로라의 예감|11208
CRD_7F8ADC12469E4311B6AC|형사구스 GX|460
CRD_808986BE4AB54625B5D4|메로엣타 ex|778
CRD_808A9BA456B1456EA2A4|M후딘 EX|16629
CRD_808E7CD437F24C0A8CE3|모야모의 찌리배리 ex|20940
CRD_80BD0BCAE8F6426DA55F|팽도리|38740
CRD_80CDA53B178942988954|모래털가죽 ex|100
CRD_80D85D7E34F6498CA2BB|과사삭벌레|1610
CRD_7FD569C86E8646908F84|쥬피썬더 V|2660
CRD_816B2902F24747B0AB3F|일격 우라오스 VMAX|570
CRD_8157AABF97274614824E|모란|6090
CRD_81C9A32B267046DDA955|고동치는달 ex|19080
CRD_8206CD8F04C740CB8753|히스이 조로아크 V|1645
CRD_822997E0527747B387C1|순무|1579
CRD_5A9588570BE84441901E|대왕끼리동 V|420
CRD_8176FFAF907244338749|모부기|7940
CRD_811F41C997424C4799EC|유토브|1360
CRD_822A7803FD9A4D9495AC|치라치노|7030
CRD_8130AF03F0B74BF88F4B|제크로무 ex|2407
CRD_81C283F7B5804B6E9F93|툰베어|1750
CRD_81D1A443CB7D4C37840B|루카리오 GX|2972
CRD_81D4DD597DBE456BB22A|님피아 VMAX|21300
CRD_81DCFF5DDA584C5E9F87|요가램 V|14375
CRD_820C8A1490C243AF8876|오거폰 주춧돌의 가면 ex|140
CRD_8262D9F6F80441E59604|드래피온|580
CRD_8298C8E112E94322BE4D|드래펄트 VMAX|460
CRD_827860234B4648058D9A|마스카나 ex|21020
CRD_83BAA925FA8D48C4ABFE|플라제스 BREAK|911
CRD_83BEEB1396274C9BAB37|브라이어|4130
CRD_83435CF0B3494DECB0E7|리자몽 ex|16040
CRD_8318097459A64ECD8473|파이어로|830
CRD_830603D507F941958180|아르세우스 VSTAR|6850
CRD_6692FF0A37A7473AAF6B|뮤 V|980
CRD_828E8D059DF7414D891B|뮤 ex|47709
CRD_830056EB54D14AF28E1A|무쇠감투 ex|14890
CRD_8384DAD4A2524069AD34|로켓단의 또도가스|1570
CRD_83CB95F730174D28B274|메가플라엣테 ex|180
CRD_83D97C53AA124CCABCA0|아이리스의 투지|1263
CRD_847F3AC4CA9A4D418203|입치트 V|1156
CRD_F6B2257A2C16460CB4FE|코바르온 ex|2170
CRD_84F100B202834C6DAE3B|핫삼 ex|100
CRD_853F91A8D5AF441492F4|리자몽 ex|243600
CRD_84EB7A5F0598461296E0|철화구야 GX|760
CRD_84956B7620D249279F78|기라티나(프리즘스타) [오리진폼]|7640
CRD_83D6D0B474EF4541A65D|히스이 조로아크 V|200
CRD_83EC760B41124D8A9145|독침붕 ex|120
CRD_8410E4E943C54075AE69|깜까미 V|1030
CRD_8415237C305047B19AD4|단굴|1810
CRD_843DB9D7E2934E2DB5CE|대로트 EX|2039
CRD_8538CE46E092401B8FD2|슈륙챙이|7170
CRD_8550FB250AFA4FADB616|거북왕 EX|50970
CRD_85AC11A9F5FE4EBEB8E6|굽이치는물결 ex|110
CRD_85D8B3249D6140CCAE00|리자몽 VSTAR|52187
CRD_8657995A6BC44F5DBF8E|뮤츠 V|840
CRD_86826BB15E1644AEB13C|어흥염 GX|1240
CRD_86A21D43FBB24CD683A0|킹드라 ex|1077
CRD_87046B5ACF6849E9B53F|프리져|3710
CRD_A70EA9E8C6384E49A3D9|메가드래캄 ex|2446
CRD_865DA476A29E409CBAA1|일격 우라오스 V|2470
CRD_874BB3258CA94959BBC0|갸라도스 GX|3340
CRD_870D077A005D4B68959B|애프룡 VMAX|3100
CRD_8665C8184D854C689CB5|싸리용 ex|1111
CRD_874AC1F1697241DBA8D7|철화구야 GX|1050
CRD_87649DD1BF8243E3895F|피카츄 ex|450
CRD_876E648A957A44C9AE71|드래피온 V|230
CRD_877457DF732E4A2C8C7F|원시가이오가 EX|59651
CRD_888168EF50BE4F89B720|비케|14674
CRD_88D258C40D594E16B22B|동챙이|2730
CRD_88C69A70082B440AB5C0|로켓단의 이올브|830
CRD_88A52D327991404F8340|그루샤|3033
CRD_88CACC97FEA144AAB25D|다크펫 ex|130
CRD_4B3B7C90C55443A7B6F2|레지드래고 V|12864
CRD_87ACED114A5746E48FF7|N의 조로아크 ex|2193
CRD_882A64CAAD1048D2BE8D|아쿠스타 V|3050
CRD_884CDFFE6A873A39565CEB82B1769CBA|마리오 피카츄 (293)|3337334
CRD_88C7D15F245C42D6BF77|쟝고 ex|140
CRD_88D8B1966C914557B55B|샤로다 ex|705
CRD_8913A16F0C89452791C5|개굴닌자 ex|5650
CRD_893BF8C4050E44B6ACFA|일격 우라오스 V|140
CRD_89F2A38B167C4010B9FF|망나뇽 V|11979
CRD_89935F355A974D4B82FD|윽우지 V|800
CRD_8A6B11549C614D0C858F|히트팩토리(프리즘스타)|1517
CRD_8978E52260A148548BE7|야적 세 자매|2589
CRD_899A39AE13404402AADF|화이트큐레무 GX|1802
CRD_8965D3327A5540929972|M나무킹 EX|5542
CRD_89A20BE9777E4815B50C|M이상해꽃 EX|7246
CRD_89CF88D4F24A4B3FAB18|게을킹 ex|130
CRD_89F0DED26A364D2D9B5E|으랏차|2250
CRD_8A0FF8340E754322A4A3|일격 우라오스 V|140
CRD_8A1A1D352DA0498C9616|칠리|3085
CRD_8A1DCB955E61497F9B0D|입치트 GX|560
CRD_8A3F004027634756AA94|대왕끼리동 ex|558
CRD_8A3F628A4E3B4AC087C9|오리진 디아루가 VSTAR|560
CRD_8A55485EA762404EB6E8|바우첼 ex|150
CRD_8A7EB290F97640FEB7AA|블랑쉬|3180
CRD_8C2D1ED4956640F9A05F|게노세크트 V|2277
CRD_8BCE857FB5F041FE942A|오롱털 V|1520
CRD_8B07A23C08EE489D87DF|카푸브루루|730
CRD_8C3914BBF6F44AEA9A9F|칠색조 GX|15500
CRD_8B4E9ACDCF524203B75F|케르디오 EX|21359
CRD_8ACEB76FEF1F4466B0B9|가비루사|1120
CRD_8AEA98061B9A431CAA79|케오퍼스 V|1044
CRD_8B1DB466A7784A9DA26A|조로아크 GX|15760
CRD_8B7637F128294F9EB800|피카츄&제크로무 GX|56839
CRD_8B9D59AB943441B4BAC4|무쇠손 ex|120
CRD_8BC4CFF5D3984089B81D|메가자리 ex|3710
CRD_8C028EC35A4A49469342|난천의 한카리아스 ex|100
CRD_8C29A0179FEA494EACAF|파비코리 ex|210
CRD_8C2B39D4C7FE4D139F06|입치트 V|190
CRD_8C4595A6BD8543299E01|고디보미|4110
CRD_8C5E1C0CADAB42CBA2D3|로파파|810
CRD_8CBA85EFB90246F2A42C|로켓단의 아테나|9670
CRD_8DB157BF2CDC452DB021|레지에레키 VMAX [다이맥스]|370
CRD_8E26CAF93B2D45FE870C|무한다이노 V|2622
CRD_8C8BBAFB1C5E4D15BAC6|메가이상해꽃 ex|5400
CRD_8E25DF25B8DD49B6A003|알로라 나시 V|1866
CRD_8CBB87D89D68439D919A|모야모의 찌리비크|1240
CRD_8D03B1108C6B4669B82D|토네로스 VMAX|450
CRD_8CE0A1EE438248E1ABA7|메가장크로다일 ex|38200
CRD_8CE5392E17154AFFBE9B|체육관 트레이너|579
CRD_8CFF71200EEC47DAB5B2|세류|48090
CRD_8D374F0FF05C482F87FA|라프라스 V|4994
CRD_8D791334E4F64483A551|토대부기 ex|1240
CRD_8D845061A06143988494|피카츄 ex|540
CRD_8D8F32E2E163440DB34E|갸라도스 V|5220
CRD_8E12B9EC416149CFB898|심향의 칠색조 ex|130
CRD_8FAAD56862D840F2A5DC|요테리|6230
CRD_8E7896DA379A4FA4AFD1|달코퀸 ex|160
CRD_8EAA19E6FCD243AC89C9|대로트 VMAX|570
CRD_8E2D357D27A34250B5E6|코터스|7040
CRD_8E5059F15BB5478EB12A|쫀도기|5750
CRD_8E8635B273814CB28F1B|브리두라스 ex|3880
CRD_8E99D75B637D46C0BA84|프로토가|5360
CRD_8EAE0303CE1A4A19A2DB|라이츄&알로라라이츄 GX|4820
CRD_8ED47CA7E8F5408B9A04|텅비드 GX|1650
CRD_8ED834DBED86423DAAE0|마오&수련|15460
CRD_8F9C9E655E734313A1CD|플라이곤 V|220
CRD_8F205E645B108BEC8791C00BDAD3271D|교토 피카츄|394412
CRD_8FA2514826954989AE45|켈리몬|1080
CRD_8FA7CC63580F4C988819|지니어|4210
CRD_8FB0E39EAB04441DBF55|망나뇽 GX|11140
CRD_C04E029C65C04840BDAD|치라치노 ex|2937
CRD_900AFEE83E79462B86B9|M핫삼 EX|13410
CRD_906A3DF2C7B04997AE4D|개굴닌자 EX|13602
CRD_90698EA0987C4C82913F|엘풍 V|1550
CRD_9177A302A923467195DB|페릴라|818
CRD_90098D3232834F4891B5|강철톤 V|1759
CRD_8FEEA7EE5FFB4B758A50|민화의 대접|53519
CRD_90329AC34F174397A90E|백솜모카 V|740
CRD_9164D7095AC54C06BE66|피카츄 VMAX|27214
CRD_91690464DF8843E78381|메더|490
CRD_90059D74FBE24DFA83D2|제빈|2020
CRD_9003FD3BCBE34D03B083|메가깜까미&마기라스 GX|3384
CRD_8FC14F96E9634AE0982F|쏘콘 ex|440
CRD_911E14A963AE45CB944E|저승갓숭 ex|1612
CRD_913741C2E37A40BAB47F|삼삼드래 ex|140
CRD_91625DC1A887474895B5|무우마직|5330
CRD_91CB67168AB14A918C59|이브이 GX|7830
CRD_92D5EBD5664749C184D7|박사의 연구(마박사)|453
CRD_9239E2F6422F4F328D52|라이츄&알로라라이츄 GX|7440
CRD_92D9A6624DD04811B13A|마휘핑 VMAX|2594
CRD_9337B381E5BB47909A16|꼬몽울|1110
CRD_923FDD3D9ED34C4EAC1E|돌헨진 VMAX|810
CRD_9379FBDE7A75416C8C5F|용접공|2976
CRD_9376986A02A049DCA6C8|노보청 V|1528
CRD_9324067E86B04FA9A0F8|아보크 ex|180
CRD_92EBCC00579749239EE9|신비록|890
CRD_92EC2C1ED4F04945A412|야청|13298
CRD_9310EDB656AA44159715|이상해꽃&주리비얀 GX|3547
CRD_9337246D91AB42D89EBE|뮤츠 EX|14347
CRD_93B336450FE341B4AC0E|큐레무 ex|772
CRD_93B44E38ADC1449B84C7|냐오닉스 EX|2315
CRD_93C902F4C3BD4E53BAA0|마휘핑 VMAX|1480
CRD_93F6FE4202C343CFB1F7|볼케니온 ex|586
CRD_94D776CD680F432CBF1B|루기아 V|7148
CRD_93D36BC983F24BABBFD1|벰크 BREAK|1166
CRD_9529FB33C2B2497B9A13|올리브|11412
CRD_94284696E2874AA2AF1C|귀뚤톡크 V|2520
CRD_94CA0CA240FE402D833F|보스의 지령(플라드리)|2540
CRD_94EF2035A41A4B018525|레포르|543
CRD_9414462C5B0A48D9B34B|M폭타 EX|5770
CRD_94200842BFF04437AAA7|블래키 VMAX|3280
CRD_942E10EF9F344296906A|세레비 V|580
CRD_945783958D7C43BAA6E9|거북왕 ex|330
CRD_94600282DA1043CC8FAF|구즈마|6162
CRD_94CA0CBDE6B040D88062|일격 우라오스 V|11827
CRD_9522A25A78764F77B225|M리자몽 EX|30401
CRD_952E55D05FF24EA3AC1C|파이어로 V|2475
CRD_954796060C7F45978CE6|가디안 ex|180
CRD_95CC285CB5F240BA8D2B|네오라이트 V|240
CRD_95CC63655EC74676BA27|땃쭈르|750
CRD_95AD52C30E9448CCA98E|피죤투 ex|150
CRD_96185C75E06F48A79770|라프라스 V|2350
CRD_249FD650FBBB4F8C8E9F|AZ의 평온|1364
CRD_95663DF3179B490FB089|글레이시아 VSTAR|25128
CRD_95598861114B45F5BF5B|피나|384
CRD_956C0F75AB874B358574|마임맨 GX|2379
CRD_959F73E091BA412E99DC|두까비|2060
CRD_95BB14D8C84E44EF9FFB|피죤|1300
CRD_95F74899B927469997D4|아세로라|12895
CRD_9622567E2CAF46A69C92|애프룡|890
CRD_9641C573373F492FBFD8|앱솔 EX|6069
CRD_9649B9AE6A834C63AA80|알로라딱구리 GX|557
CRD_96611437350C4464BB4A|가디안&님피아 GX|7136
CRD_956D4472B05C4FCF9992|뮤|1850
CRD_9674E016E1A6436995B3|강연의 단판승부|7532
CRD_97ACB4636E2C4BB5B152|대포무노|4927
CRD_9740CC2128594EDDB54F|마쿠와|377
CRD_97880F5EB9DE47029F78|갑주무사 ex|120
CRD_979704595E1644E09F8A|난천의 화강돌|1130
CRD_96D925F04AA34FDBB8F1|육파리 ex|500
CRD_968F5C29113147B3835C|비크티니|5760
CRD_AE75FE8F2FF5446B86CF|금랑|5140
CRD_96D90414AA724083A05A|테사|2880
CRD_96DCC4B3E85641EAA4E9|라우드본 ex|100
CRD_96E3628EA11140F3A119|리자몽|8360
CRD_96F2AF373AC24B51B62E|아킬|562
CRD_96F78E077FFB4F7BADB9|큐레무 EX|7109
CRD_971CA0485F2B45D8A839|대로트 V|1251
CRD_9731F68B15FE4337BE2F|자포코일 EX|850
CRD_97550D8F6FD846C1809E|블루의 탐색|11893
CRD_97AC02D307514BA797A4|다태우지네 V|140
CRD_97AD638649C74896B30E|불화살빈|1350
CRD_97EAC0317B734B3191FC|메타그로스 GX|16430
CRD_999BE8DBCC6F40B48020|안농 V|200
CRD_9830EDEBF33245BC92FE|올리브|3990
CRD_983678B45AB8425590AC|루기아 VSTAR|14966
CRD_987A2756FB554B91BD1A|가디안 V|3273
CRD_983C1870E97945BEA0AB|아르세우스 VSTAR|560
CRD_DBD66A8B209F456490D9|블래키 VMAX|25000
CRD_9854903EC2F54EBAB680|데덴네 ex|240
CRD_98BE07D514F34C678851|피카츄|455076
CRD_98DAFEBB7A994BAB96D1|아크로마의 실험|889
CRD_98F0514FA4E449CBA343|로켓단의 페르시온 ex|120
CRD_9901D08249144F58A8BC|무쇠바퀴 ex|120
CRD_995C2B2D683845B693C1|돌헨진 V|510
CRD_99A5A2C5F74143BABC24|코라이돈 ex|6289
CRD_99B2271A9E6B4B259FB7|연격 우라오스 V|14775
CRD_99B80601C8BF404186BC|히스이 윈디 V|1505
CRD_9AE512CAAE3C435392CB|어니언|4130
CRD_9B0C05E62D6D4E19B749|깜까미 V|3330
CRD_99F4E975DD944ADE96D9|다태우지네 V|1428
CRD_9A06EA05B93C41B2BD2A|라이코 V|280
CRD_9A16B5CDB26D4457BDC6|무한다이노 VMAX|4460
CRD_9A8963B9CBC6485CB8D4|뚜꾸리|7200
CRD_9A188600F1B44EF88834|대굴레오|2040
CRD_9A198103AC7443DC8A26|로켓단의 아폴로|1640
CRD_9A4B2959A70847CFA3F5|에이팜|2140
CRD_9A5EFFF204E8429BB966|내던숭이|640
CRD_9A65F3C67F2C4ECF8FFC|M라티오스 EX|10320
CRD_9A350D2269353CD3471E3F4C99EB760D|카나자와 피카츄 2|804950
CRD_9A70A69B02794F2E8412|블래키 EX|16510
CRD_9A786ECB0C1441ADB6E9|야부엉|830
CRD_9AEA052EE47E4F54822F|피카츄 VMAX|2830
CRD_9BD2F6B2BD1342FB9A4D|비트|2251
CRD_9BB766F8D22C400B9459|게을킹 V|986
CRD_9C111FFCAB0E4282A578|드래펄트 ex|170
CRD_9C12DFB82488442E9159|피죤투 ex|140
CRD_9BE58FA4A9F6422D96ED|음번 ex|130
CRD_9B35454E9FAA4465BC23|콩둘기|6070
CRD_9B32980D414E47C09387|전툴라 ex|6090
CRD_9B7BDD57CE984638AD11|다크라이 VSTAR|34610
CRD_9B4304F1A3704496A8EC|등산가|767
CRD_9B43E03D5DF442759E58|염뉴트 GX|593
CRD_9B730AEF79F94A5BB4C8|선배&후배|5925
CRD_9BA6F88491964B2489ED|데덴네 GX|2319
CRD_9BC1A3BF1D4A4EEE8BE3|전룡 EX|6952
CRD_9C262C40B485491EB19A|개굴닌자&조로아크 GX|15235
CRD_9C2FBC6E628A43679527|명희의 격려|73788
CRD_9C70464E838941DB8DF0|더스트나 VMAX|7360
CRD_9D2832A4A3F849E4BB06|암스타 V|1048
CRD_9C6FB71861F94FB98F11|라이코 EX|36380
CRD_9C72C2A7A6AE408EADCE|메가루카리오 ex|140
CRD_9C50C950B3E54E4C91E3|칸델라|1518
CRD_9C5270DA79DC45DF87E7|앱솔 ex|1781
CRD_9C6A1F46424F4EBB84A6|난천의 로즈레이드|2880
CRD_9C787F52EE3041818DE6|카푸나비나 GX|1460
CRD_9CD4BE7C890148EC8776|고릴타 V|150
CRD_9CD8CCBE97D740E59C9B|카나리|14930
CRD_9CD978A793F04EEBB0F9|거북왕 EX|4400
CRD_9CED595A24FE40AEBE4A|오거폰 우물의 가면 ex|110
CRD_9CFBBAADBD4644919823|무한다이노 VMAX|400
CRD_9D03992C0F05472AB893|라쥬르네|4965
CRD_9D58E4813F2E44F48F9B|밀로틱 ex|1460
CRD_84061A5838C84C7996BA|보미카의 연주|2841
CRD_9D5FE568CAD14D749F5B|야돈&고라파덕 GX|30922
CRD_9D7E49141F244802BAB2|렌트라 ex|140
CRD_9DA43870585949379283|리자몽 EX|33950
CRD_9F8E15C89ACC4214A5CF|히스이 포푸니크 V|12440
CRD_9F78C4AD792F4C16A076|아이앤트 ex|598
CRD_9DC636DE48A4462F93A8|오거폰 우물의 가면 ex|2091
CRD_9EC2FDEB07C043AC8403|브리가론 BREAK|1140
CRD_9DE6CF5F7FF3427298C7|레트라|740
CRD_9E348E7E435B4E658CB9|라티오스|6130
CRD_9E40D9EE7D9844C4868B|레지드래고 V|170
CRD_9EB9A88BDE8245A99331|마기라스 EX|6860
CRD_9EC31C68BA49485F819E|던지미|1350
CRD_9F67BA0A6712493A867F|자포코일 ex|671
CRD_A045FBD15C434CEA9670|리자몽 ex|1420
CRD_A0D58142340C4202B5FD|미모사|4843
CRD_A0A34021C9D745B4A3EF|강석|936
CRD_5BDD62DBF28CF0E30ECD|쥬피썬더 ex|22510
CRD_A0F533475FB645238571|이상해꽃&주리비얀 GX|7598
CRD_A04FE8D9C75D4F5EAF0C|히스이 블레이범 VSTAR|410
CRD_A12119533B1C4A21B910|아쿠스타 BREAK|731
CRD_7E2810AFF88645B98963|이상해꽃 EX|40775
CRD_9FAFB1939CF44F30ACE6|암멍이|1640
CRD_A10639DEF1044108891B|팬텀 EX|18570
CRD_A12C9EE7BBA246C489B7|님피아 VMAX|2130
CRD_A137B96810564A16B8DA|번치코 VMAX|10820
CRD_A180773A019F4C8BA2B4|드래펄트 V|230
CRD_A126650873921A29A1AC79F0125D6C30|요코하마 피카츄 (282)|455076
CRD_9FA8A518D9414469BEF9|단지래플 V|180
CRD_9FE76C9CE7304920BC39|루나톤|1980
CRD_A2CD819C7FE041DAA9C8|디안시(프리즘스타)|446
CRD_A2809ACDAA524CC6B457|야청|6622
CRD_A19E4A91ACD440ECBEF2|인텔리레온 VMAX|6990
CRD_A2652FD03BCB44E786AA|돈크로우 V|5250
CRD_A320E30FFCFE4D5A901D|수리둥보|1810
CRD_A1ECFBA4CD8A42679127|또가스|12130
CRD_A1D8F84613574D488021|파비코리 GX|16190
CRD_A1FF49B34D00462B8DF0|맘박쥐|2500
CRD_A20F94DEEB5245129C85|포곰곰|1540
CRD_A23AE6A8E89D4058AA29|피카츄|19330
CRD_A2846300EA0942BBBD3C|M전룡 EX|10920
CRD_A299CA442C2A41558B6E|포푸니라 GX|730
CRD_A2A524FCE0E54F2C8C91|데덴네 ex|6934
CRD_A2D5C36D69B54AE9834C|블래키 GX|7590
CRD_A2E2C941F5B941E8996D|수련의 돌봄|1917
CRD_A2E6B453A2A741BCA11A|마샤도&괴력몬 GX|4230
CRD_A2F9A6312DF44494B8FF|카일리|5947
CRD_A4B8753A4E844EE09CBA|로켓단의 파이어 ex|170
CRD_A3B4ED53661A41AD9BE6|티고라스|1190
CRD_A3A2A1E4057649CEA59E|나몰빼미&알로라나시 GX|1713
CRD_A3AB8AC8AAC347838A4D|멜리사|1585
CRD_A3C2192851584CFC8246|소도와 실디|839
CRD_A433CDC6DC8849CEA90A|꼬부기|20490
CRD_A45225946385449CBE53|제라오라 V|360
CRD_B4458BD865D40B2B6AFB|타부자고 ex|4890
CRD_A45D3E9BF08B4D07AF14|루가루암 GX|510
CRD_A46CF82C32F04EE6BB52|아고용 GX|790
CRD_A4A072ED41004885A806|소미안|1720
CRD_A4F8739E43884B02A683|레파르다스|5380
CRD_A502FAAAF5E44D6EB6F0|갑주무사 GX|750
CRD_A5262AA512774BD48654|오거폰 벽록의 가면 ex|1690
CRD_A55C953959164A8EBF09|히스이 윈디|2120
CRD_A5A4F5FFC9A3433F8793|빈티나|1320
CRD_A5BC4873149245CAB6B3|바닥트리오 ex|110
CRD_A5BD2814B5454C479820|암트르|1520
CRD_A5AE23F47A2B49218CB4|대코파스|480
CRD_A5CCF9AA1AE84EC1B4E6|질뻐기&알로라질뻐기 GX|27427
CRD_A6E97F52AAE14D00B5D3|핫삼 GX|5352
CRD_A5B83823B6344946A314|피카츄 ex|160700
CRD_A5C68E63AD7846D98563|이상해풀|6110
CRD_A5D2567F7CE3427BA8CF|종길|654
CRD_A6097CD29C7E4A2C9ACE|보스의 지령(태홍)|2380
CRD_A63442582F7F4F8BABC9|볼케니온(프리즘스타)|381
CRD_A64742D752F444C9A34A|스이쿤 V|6905
CRD_A6609DDDF77E43BEBF21|심향의 모험|10000
CRD_A69A3C32BD2A4EA590C3|모토마 ex|130
CRD_A6E16EBEE75C492DA24E|바다그다|6220
CRD_A73E9FF2F0254E999421|페라페|1150
CRD_A7A7C7685FE244168B9B|마기라스|5000
CRD_A7AACB50E1D2433E83E0|더스트나|2180
CRD_A7C30A2EF2124187ABC4|알로라질뻐기 GX|1750
CRD_A7955AC1C4F2421B940F|백마 버드렉스 VMAX|410
CRD_A82AA6D16570455DA915|둔타|670
CRD_A764468C60C145BBA7B2|멜메탈 VMAX|3110
CRD_A848A7E12690411197B4|리자몽 VMAX|100000
CRD_A7F47D7A90F24520988F|심향의 칠색조 ex|150
CRD_A807FE059D28421A9D89|박사의 연구(투로박사)|958
CRD_A81205AD3C6B4221AD8F|차곡차곡 GX|5220
CRD_A81F66DC2106497F8D12|육파리|920
CRD_A82C4C53C3004C17A955|레지드래고 VSTAR|300
CRD_A87D1D76614640AC9160|M피죤투 EX|1383
CRD_A891C8ACBE5B4F3F8F48|스이쿤 GX|1360
CRD_763739C433694BD7A95F|다탱구 GX|800
CRD_A89A6F539FAC4AC7ADA2|무쇠무인 ex|958
CRD_A8DEE7AEF1EB41B29CFD|포켓몬애호가클럽|10457
CRD_A8F55E775B1A48999A63|나누|1116
CRD_A95A3BB894E045F2AE02|가디안&님피아 GX|12220
CRD_A9971F75407F4A80908E|히스이 조로아크 VSTAR|330
CRD_A914FCD3FCD847BFA351|히스이 드레디어 V|13298
CRD_A9C9A530BD584DDBB671|아마루르가 EX|3241
CRD_A92DDFDA2A8542FDA6F0|월로|583
CRD_A9DF06F1FA7544AD83E2|나인테일 ex|200
CRD_A9772F1A738D41739112|스이쿤 GX|2376
CRD_A8C06BD8284942BA824C|다투곰 붉은 달 ex|4094
CRD_A9D7A6D3DC694E4280F3|사철록|7200
CRD_AA067EA038324239B8DD|카르네|9652
CRD_0320E0D5056F4FBDB33A|괴력몬 V|55530
CRD_AA3296C0D4FE45A38CAB|제르네아스 GX|2451
CRD_AA42D1C0CC194B35AB8C|트래피더 ex|586
CRD_AA4B50E788B247089DA6|거북왕&팽도리 GX|35678
CRD_AA80CBBC30D44512BB73|태권왕의 수련|581
CRD_AA56EE51E5024865B7F9|제르네아스 EX|4589
CRD_AA0DD2AA1FBC4EEFABF7|자크로|2840
CRD_AA3AA58E730E469981E5|독케일|550
CRD_AA70617DE38A4AB8A0AC|줄뮤마|1120
CRD_AA5BA868244841729ECD|신뇽|5970
CRD_AA7C762B17B749CEBF08|토쇠골|1870
CRD_5DAB2DD66D0B451E8825|메테노|3860
CRD_ABB1F47733574B969DF6|제라오라|2020
CRD_AA9CB0979C7F411383FB|렌트라 V|780
CRD_AAFE59E917F54C8FB509|에몽가 EX|9546
CRD_AADC70B1F06B46E196C2|대왕끼리동 VMAX|4070
CRD_ABB9C24219D047ECAF3A|마샤도&괴력몬 GX|4400
CRD_ABBEF153A31344B5ACCA|우렁찬꼬리|1940
CRD_AB63174A5154445782F6|호브의 우르|440
CRD_AB903AFCBCE64F1B90B8|미라이돈 ex|7385
CRD_1D26125A944B41DFAE0A|스쿨걸|2999
CRD_3867F42D081F475AB07C|민진의 헤아림|4770
CRD_3E430DB8963746CBBEDB|이브이&잠만보 GX|13720
CRD_AC3606B6DD67461CB745|잠만보|6490
CRD_2936DD31DD3F4679992B|팬텀&따라큐 GX|39080
CRD_AC43601EF1034C02924D|오거폰 주춧돌의 가면 ex|2520
CRD_AC4EB0CDE09A4473820C|삼삼드래 ex|13690
CRD_ACB87F5FA19140FD900F|이벨타르 BREAK|2043
CRD_AC9AF80490804185A362|키아웨|2464
CRD_ABD8EEE619A649568E06|멜메탈 V|919
CRD_AC159F45A9C945968FF3|핫삼 EX|5003
CRD_AC64EB9FF98F4DD68A0B|원더래버린스(프리즘스타)|324
CRD_ACB8A5DF94244A189395|메가라티아스 ex|2328
CRD_ACE1406D88444132AE41|프리져 EX플라스마단|25455
CRD_AC9F89AB71524BC4AD8B|라티오스 GX|2144
CRD_ACC142C26F114994836D|민지|6074
CRD_ACF61B33CDD24476B1C0|가라르 파이어 V|5030
CRD_A8B52849C3C54365B81E|핫삼 VMAX|2140
CRD_AD8D9A5B43C24CB6A5F9|곤율랭|3470
CRD_ADFC6A38AABB4ACE85F4|롤러스케이터|1632
CRD_AD9A574810174B64B773|님피아 V|43040
CRD_AD6115AF78224218ACF6|스완나|3060
CRD_AD994D529D6E47C2B93E|리피아 GX|1910
CRD_AD847DF3679D4F45A446|가라르 불비달마 V|360
CRD_8E484372B84147938583|경채|1940
CRD_ADBCD39DE57C43EFADAA|단델|4610
